image_path,architectural_style
C:\Users\shand\Downloads\archive\g-images-dataset\Colonial architecture\006460.jpg,Colonial architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Russian Revival architecture\013670.jpg,Russian Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Chicago school architecture\005685.jpg,Chicago school architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Russian Revival architecture\013709.jpg,Russian Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013337.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Colonial architecture\006542.jpg,Colonial architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012791.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012292.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012584.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Tudor Revival architecture\014299.jpg,Tudor Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Baroque architecture\003431.jpg,Baroque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Chicago school architecture\005906.jpg,Chicago school architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000620.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008533.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Bauhaus architecture\003944.jpg,Bauhaus architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Nouveau architecture\002617.jpg,Art Nouveau architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008053.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Baroque architecture\003461.jpg,Baroque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Novelty architecture\010443.jpg,Novelty architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Beaux-Arts architecture\004791.jpg,Beaux-Arts architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Baroque architecture\003708.jpg,Baroque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Colonial architecture\006898.jpg,Colonial architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Tudor Revival architecture\014662.jpg,Tudor Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001944.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013465.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Greek Revival architecture\009346.jpg,Greek Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Nouveau architecture\002703.jpg,Art Nouveau architecture
C:\Users\shand\Downloads\archive\g-images-dataset\International style\010004.jpg,International style
C:\Users\shand\Downloads\archive\g-images-dataset\Beaux-Arts architecture\005031.jpg,Beaux-Arts architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Baroque architecture\003581.jpg,Baroque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Greek Revival architecture\009504.jpg,Greek Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Postmodern architecture\011803.jpg,Postmodern architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008010.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Greek Revival architecture\009387.jpg,Greek Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Byzantine architecture\005190.jpg,Byzantine architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Byzantine architecture\005527.jpg,Byzantine architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Bauhaus architecture\003941.jpg,Bauhaus architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007981.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\International style\009842.jpg,International style
C:\Users\shand\Downloads\archive\g-images-dataset\Colonial architecture\006914.jpg,Colonial architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001458.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000106.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Baroque architecture\003213.jpg,Baroque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012790.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Beaux-Arts architecture\004966.jpg,Beaux-Arts architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012567.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Byzantine architecture\005283.jpg,Byzantine architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Tudor Revival architecture\014582.jpg,Tudor Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Baroque architecture\003365.jpg,Baroque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Baroque architecture\003841.jpg,Baroque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\International style\009847.jpg,International style
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012837.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000135.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012517.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Byzantine architecture\005237.jpg,Byzantine architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012509.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\009281.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012243.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\International style\010347.jpg,International style
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000071.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Deco architecture\002007.jpg,Art Deco architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001217.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Baroque architecture\003243.jpg,Baroque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Postmodern architecture\011923.jpg,Postmodern architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008428.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000389.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Deconstructivism\007181.jpg,Deconstructivism
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007765.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Novelty architecture\011012.jpg,Novelty architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012343.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\International style\010073.jpg,International style
C:\Users\shand\Downloads\archive\g-images-dataset\Byzantine architecture\005538.jpg,Byzantine architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Bauhaus architecture\003865.jpg,Bauhaus architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008123.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Deconstructivism\007183.jpg,Deconstructivism
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008404.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Byzantine architecture\005064.jpg,Byzantine architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Bauhaus architecture\004403.jpg,Bauhaus architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000930.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000082.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Tudor Revival architecture\014155.jpg,Tudor Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Tudor Revival architecture\014346.jpg,Tudor Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Novelty architecture\010618.jpg,Novelty architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Novelty architecture\010435.jpg,Novelty architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Russian Revival architecture\013632.jpg,Russian Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008639.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013052.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Beaux-Arts architecture\004729.jpg,Beaux-Arts architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Baroque architecture\003307.jpg,Baroque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Beaux-Arts architecture\004423.jpg,Beaux-Arts architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Bauhaus architecture\004250.jpg,Bauhaus architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Deco architecture\002169.jpg,Art Deco architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001479.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Greek Revival architecture\009574.jpg,Greek Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Beaux-Arts architecture\004841.jpg,Beaux-Arts architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012208.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\International style\009818.jpg,International style
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001210.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001316.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Beaux-Arts architecture\004566.jpg,Beaux-Arts architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001188.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007653.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000323.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Greek Revival architecture\009470.jpg,Greek Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Russian Revival architecture\013536.jpg,Russian Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Deconstructivism\006951.jpg,Deconstructivism
C:\Users\shand\Downloads\archive\g-images-dataset\Art Deco architecture\002284.jpg,Art Deco architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Beaux-Arts architecture\004810.jpg,Beaux-Arts architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Baroque architecture\003320.jpg,Baroque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Baroque architecture\003296.jpg,Baroque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008635.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000083.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Palladian architecture\011211.jpg,Palladian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Tudor Revival architecture\014080.jpg,Tudor Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013276.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000179.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Russian Revival architecture\013499.jpg,Russian Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007746.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\International style\010069.jpg,International style
C:\Users\shand\Downloads\archive\g-images-dataset\Colonial architecture\006552.jpg,Colonial architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Russian Revival architecture\013819.jpg,Russian Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Colonial architecture\006564.jpg,Colonial architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Palladian architecture\011399.jpg,Palladian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000342.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Baroque architecture\003506.jpg,Baroque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Byzantine architecture\005544.jpg,Byzantine architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Bauhaus architecture\003881.jpg,Bauhaus architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Bauhaus architecture\004295.jpg,Bauhaus architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Colonial architecture\006337.jpg,Colonial architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Greek Revival architecture\009406.jpg,Greek Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008383.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Baroque architecture\003610.jpg,Baroque architecture
