image_path,architectural_style
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000376.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000377.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000378.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000380.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000381.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000382.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000383.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000385.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000388.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000389.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000392.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000393.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000396.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000397.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000398.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000412.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000413.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000414.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000415.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000416.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000418.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000421.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000426.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000427.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000430.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000431.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000434.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000435.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000438.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000439.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000442.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000445.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000448.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000455.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000466.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000468.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000473.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000476.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000495.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000497.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000499.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000501.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000505.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000510.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000514.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000523.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000536.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000548.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000549.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000550.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000551.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000552.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000553.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000554.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000555.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000556.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000557.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000558.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000559.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000560.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000561.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000562.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000563.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000564.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000565.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000566.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000567.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000568.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000570.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000571.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000572.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000573.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000574.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000575.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000576.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000577.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000578.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000579.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000582.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000583.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000584.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000585.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000587.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000588.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000590.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000592.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000594.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000595.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000596.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000597.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000600.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000601.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000602.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000603.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000605.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000607.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000608.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000609.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000611.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000612.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000614.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000616.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000617.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000618.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000620.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000621.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000622.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000623.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000624.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000625.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000627.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000631.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000634.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000636.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000638.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000640.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000641.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000643.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000644.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000645.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000646.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000651.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000653.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000654.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000656.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000657.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000660.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000661.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000662.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000664.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000667.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000670.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000671.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000672.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000675.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000685.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000687.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000693.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000699.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000701.jpg,American craftsman style
